Date,Open,High,Low,Close,Adj Close,Volume,Stock Name
2022-07-18,259.75,260.8399963378906,253.3000030517578,254.25,252.99847412109375,20975000,MSFT
2022-07-19,257.5799865722656,259.7200012207031,253.67999267578125,259.5299987792969,258.25250244140625,25012600,MSFT
2022-07-20,259.8999938964844,264.8699951171875,258.9100036621094,262.2699890136719,260.97900390625,22788300,MSFT
2022-07-21,259.7900085449219,264.8900146484375,257.0299987792969,264.8399963378906,263.5363464355469,22404700,MSFT
2022-07-22,265.239990234375,265.3299865722656,259.07000732421875,260.3599853515625,259.078369140625,21881300,MSFT
2022-07-25,261.0,261.5,256.80999755859375,258.8299865722656,257.5559387207031,21056000,MSFT
2022-07-26,259.8599853515625,259.8800048828125,249.57000732421875,251.89999389648438,250.6600341796875,39348000,MSFT
2022-07-27,261.1600036621094,270.04998779296875,258.8500061035156,268.739990234375,267.4171447753906,45994000,MSFT
2022-07-28,269.75,277.8399963378906,267.8699951171875,276.4100036621094,275.04937744140625,33459300,MSFT
2022-07-29,277.70001220703125,282.0,276.6300048828125,280.739990234375,279.35809326171875,32152800,MSFT
2022-08-01,277.82000732421875,281.2799987792969,275.8399963378906,278.010009765625,276.6415100097656,21539600,MSFT
2022-08-02,276.0,277.8900146484375,272.3800048828125,274.82000732421875,273.4672546386719,22754200,MSFT
2022-08-03,276.760009765625,283.5,276.6099853515625,282.4700012207031,281.07958984375,23518900,MSFT
2022-08-04,281.79998779296875,283.79998779296875,280.1700134277344,283.6499938964844,282.2537536621094,18098700,MSFT
2022-08-05,279.1499938964844,283.6499938964844,278.67999267578125,282.9100036621094,281.51739501953125,16774600,MSFT
2022-08-08,284.04998779296875,285.9200134277344,279.32000732421875,280.32000732421875,278.9401550292969,18739200,MSFT
2022-08-09,279.6400146484375,283.0799865722656,277.6099853515625,282.29998779296875,280.910400390625,23405200,MSFT
2022-08-10,288.1700134277344,289.80999755859375,286.94000244140625,289.1600036621094,287.73663330078125,24687800,MSFT
2022-08-11,290.8500061035156,291.2099914550781,286.510009765625,287.0199890136719,285.6071472167969,20065900,MSFT
2022-08-12,288.4800109863281,291.9100036621094,286.94000244140625,291.9100036621094,290.4731140136719,22619700,MSFT
2022-08-15,291.0,294.17999267578125,290.1099853515625,293.4700012207031,292.0254211425781,18085700,MSFT
2022-08-16,291.989990234375,294.0400085449219,290.4200134277344,292.7099914550781,291.2691650390625,18102900,MSFT
2022-08-17,289.739990234375,293.3500061035156,289.4700012207031,291.32000732421875,290.5013427734375,18253400,MSFT
2022-08-18,290.19000244140625,291.9100036621094,289.0799865722656,290.1700134277344,289.35455322265625,17186200,MSFT
2022-08-19,288.8999938964844,289.25,285.55999755859375,286.1499938964844,285.3458557128906,20570000,MSFT
2022-08-22,282.0799865722656,282.4599914550781,277.2200012207031,277.75,276.9694519042969,25061100,MSFT
2022-08-23,276.44000244140625,278.8599853515625,275.3999938964844,276.44000244140625,275.66314697265625,17527400,MSFT
2022-08-24,275.4100036621094,277.2300109863281,275.1099853515625,275.7900085449219,275.0149841308594,18137000,MSFT
2022-08-25,277.3299865722656,279.0199890136719,274.5199890136719,278.8500061035156,278.0663757324219,16583400,MSFT
2022-08-26,279.0799865722656,280.3399963378906,267.9800109863281,268.0899963378906,267.33660888671875,27549300,MSFT
2022-08-29,265.8500061035156,267.3999938964844,263.8500061035156,265.2300109863281,264.4846496582031,20338500,MSFT
2022-08-30,266.6700134277344,267.04998779296875,260.6600036621094,262.9700012207031,262.2309875488281,22767100,MSFT
2022-08-31,265.3900146484375,267.1099853515625,261.3299865722656,261.4700012207031,260.7351989746094,24791800,MSFT
2022-09-01,258.8699951171875,260.8900146484375,255.41000366210938,260.3999938964844,259.668212890625,23263400,MSFT
2022-09-02,261.70001220703125,264.739990234375,254.47000122070312,256.05999755859375,255.3404083251953,22855400,MSFT
2022-09-06,256.20001220703125,257.8299865722656,251.94000244140625,253.25,252.53829956054688,21328200,MSFT
2022-09-07,254.6999969482422,258.8299865722656,253.22000122070312,258.0899963378906,257.3647155761719,24126700,MSFT
2022-09-08,257.510009765625,260.42999267578125,254.7899932861328,258.5199890136719,257.7934875488281,20319900,MSFT
2022-09-09,260.5,265.2300109863281,260.2900085449219,264.4599914550781,263.716796875,22084700,MSFT
2022-09-12,265.7799987792969,267.45001220703125,265.1600036621094,266.6499938964844,265.900634765625,18747700,MSFT
2022-09-13,258.8399963378906,260.3999938964844,251.58999633789062,251.99000549316406,251.2818603515625,33353300,MSFT
2022-09-14,253.52999877929688,254.22999572753906,249.86000061035156,252.22000122070312,251.51119995117188,23913000,MSFT
2022-09-15,249.77000427246094,251.39999389648438,244.02000427246094,245.3800048828125,244.6904296875,31530900,MSFT
2022-09-16,244.25999450683594,245.3000030517578,242.05999755859375,244.74000549316406,244.05223083496094,39791800,MSFT
2022-09-19,242.47000122070312,245.13999938964844,240.85000610351562,244.52000427246094,243.8328399658203,26826900,MSFT
2022-09-20,242.07000732421875,243.50999450683594,239.63999938964844,242.4499969482422,241.76866149902344,26660300,MSFT
2022-09-21,244.27000427246094,247.66000366210938,238.89999389648438,238.9499969482422,238.2784881591797,28625600,MSFT
2022-09-22,237.8699951171875,243.86000061035156,237.57000732421875,240.97999572753906,240.3027801513672,31061200,MSFT
2022-09-23,239.5399932861328,241.1300048828125,235.1999969482422,237.9199981689453,237.2513885498047,34176000,MSFT
2022-09-26,237.0500030517578,241.4499969482422,236.89999389648438,237.4499969482422,236.78269958496094,27694200,MSFT
2022-09-27,239.97999572753906,241.8000030517578,234.5,236.41000366210938,235.74563598632812,27018700,MSFT
2022-09-28,236.80999755859375,242.3300018310547,234.72999572753906,241.07000732421875,240.39254760742188,29029700,MSFT
2022-09-29,238.88999938964844,239.9499969482422,234.41000366210938,237.5,236.8325653076172,27484200,MSFT
2021-09-30,142.63999938964844,142.74000549316406,139.52999877929688,139.8000030517578,135.5730438232422,6934900,PG
2021-10-01,139.92999267578125,140.22999572753906,138.32000732421875,139.5800018310547,135.3596954345703,5587200,PG
2021-10-04,139.38999938964844,140.39999389648438,137.60000610351562,138.7899932861328,134.5935516357422,5816000,PG
2021-10-05,138.8000030517578,140.52000427246094,138.72000122070312,139.3300018310547,135.11724853515625,6902700,PG
2021-10-06,138.99000549316406,141.25999450683594,138.6199951171875,141.19000244140625,136.92100524902344,5332900,PG
2021-10-07,141.75,143.02999877929688,141.75,142.32000732421875,138.016845703125,5334600,PG
2021-10-08,142.2899932861328,142.6199951171875,141.0399932861328,141.72999572753906,137.44467163085938,6131800,PG
2021-10-11,142.3699951171875,142.77000427246094,141.77000427246094,142.32000732421875,138.016845703125,5995600,PG
2021-10-12,142.60000610351562,143.0399932861328,141.6999969482422,142.11000061035156,137.8131866455078,6734800,PG
2021-10-13,142.39999389648438,142.75999450683594,141.02999877929688,142.44000244140625,138.13320922851562,5689800,PG
2021-10-14,142.8300018310547,144.30999755859375,142.80999755859375,144.0500030517578,139.6945343017578,6777800,PG
2021-10-15,144.52000427246094,144.8699951171875,143.67999267578125,144.4199981689453,140.0533447265625,6923700,PG
2021-10-18,143.5500030517578,143.6999969482422,142.10000610351562,142.33999633789062,138.03622436523438,9119000,PG
2021-10-19,139.0800018310547,140.82000732421875,138.8000030517578,140.66000366210938,136.40704345703125,9555300,PG
2021-10-20,140.14999389648438,141.9600067138672,139.85000610351562,141.2100067138672,136.9404296875,7352700,PG
2021-10-21,140.86000061035156,141.16000366210938,139.17999267578125,139.3300018310547,135.95486450195312,6545500,PG
2021-10-22,139.38999938964844,141.00999450683594,139.32000732421875,140.8300018310547,137.4185333251953,5265000,PG
2021-10-25,140.41000366210938,140.9199981689453,139.0500030517578,140.85000610351562,137.43804931640625,5382100,PG
2021-10-26,141.6199951171875,143.17999267578125,141.24000549316406,142.85000610351562,139.3896026611328,6234900,PG
2021-10-27,143.13999938964844,143.67999267578125,141.69000244140625,141.8300018310547,138.39430236816406,9643500,PG
2021-10-28,141.88999938964844,142.8800048828125,141.7100067138672,142.67999267578125,139.2237091064453,4538500,PG
2021-10-29,142.16000366210938,143.47999572753906,142.02000427246094,142.99000549316406,139.52621459960938,6239500,PG
2021-11-01,143.36000061035156,143.8000030517578,142.49000549316406,142.63999938964844,139.18467712402344,5038900,PG
2021-11-02,142.72000122070312,144.5800018310547,142.27999877929688,144.05999755859375,140.57028198242188,9954300,PG
2021-11-03,144.1300048828125,145.11000061035156,143.52000427246094,145.0500030517578,141.53631591796875,7620100,PG
2021-11-04,142.83999633789062,145.38999938964844,142.33999633789062,145.32000732421875,141.79977416992188,6402500,PG
2021-11-05,145.44000244140625,146.3699951171875,144.8000030517578,146.0399932861328,142.5023193359375,6062700,PG
2021-11-08,145.5,146.10000610351562,144.02000427246094,144.9499969482422,141.43873596191406,5854400,PG
2021-11-09,145.02999877929688,145.8300018310547,144.5800018310547,145.38999938964844,141.86807250976562,4873100,PG
2021-11-10,145.74000549316406,147.30999755859375,145.58999633789062,146.82000732421875,143.26344299316406,7334900,PG
2021-11-11,146.86000061035156,146.97000122070312,146.2100067138672,146.39999389648438,142.85362243652344,4096300,PG
2021-11-12,146.74000549316406,147.0800018310547,145.97999572753906,146.55999755859375,143.0097198486328,5687400,PG
2021-11-15,147.02999877929688,147.75,146.47000122070312,147.39999389648438,143.82937622070312,5510200,PG
2021-11-16,147.38999938964844,148.58999633789062,147.00999450683594,147.19000244140625,143.62448120117188,7603900,PG
2021-11-17,146.97000122070312,147.77999877929688,146.4199981689453,147.10000610351562,143.53665161132812,4900200,PG
2021-11-18,147.0399932861328,148.0800018310547,146.50999450683594,147.1199951171875,143.55615234375,5509300,PG
2021-11-19,147.9499969482422,148.22999572753906,146.7899932861328,146.82000732421875,143.26344299316406,6274300,PG
2021-11-22,146.97000122070312,148.94000244140625,146.8300018310547,147.8000030517578,144.21971130371094,6625400,PG
2021-11-23,147.8300018310547,149.5,147.6699981689453,149.44000244140625,145.81996154785156,7912800,PG
2021-11-24,148.77000427246094,148.8800048828125,147.67999267578125,148.66000366210938,145.05886840820312,5665200,PG
2021-11-26,148.5800018310547,149.72000122070312,147.30999755859375,147.47000122070312,143.89768981933594,6299800,PG
2021-11-29,147.7899932861328,149.66000366210938,146.7899932861328,149.02000427246094,145.41014099121094,7113300,PG
2021-11-30,147.80999755859375,148.5399932861328,144.1199951171875,144.5800018310547,141.0776824951172,11696400,PG
2021-12-01,144.85000610351562,147.8699951171875,144.85000610351562,146.39999389648438,142.85362243652344,8313500,PG
2021-12-02,147.00999450683594,148.4600067138672,146.94000244140625,147.25999450683594,143.69277954101562,9468800,PG
2021-12-03,148.02000427246094,150.0,147.66000366210938,149.8800048828125,146.24929809570312,11200800,PG
2021-12-06,150.19000244140625,152.38999938964844,150.19000244140625,152.14999389648438,148.4643096923828,11935100,PG
2021-12-07,151.9499969482422,152.5800018310547,151.27000427246094,151.75,148.07400512695312,7913400,PG
2021-12-08,151.6699981689453,152.66000366210938,150.27999877929688,152.42999267578125,148.73751831054688,8329300,PG
2021-12-09,152.30999755859375,154.19000244140625,151.60000610351562,153.32000732421875,149.60598754882812,8334300,PG
2021-12-10,153.85000610351562,155.8000030517578,153.42999267578125,155.4600067138672,151.69415283203125,7172300,PG
2021-12-13,155.3000030517578,158.3300018310547,154.91000366210938,157.6699981689453,153.85060119628906,8944000,PG
2021-12-14,157.89999389648438,158.6300048828125,156.66000366210938,158.25,154.41653442382812,8677500,PG
2021-12-15,157.63999938964844,159.63999938964844,157.63999938964844,158.86000061035156,155.0117645263672,9152600,PG
2021-12-16,158.72999572753906,161.32000732421875,158.4199981689453,161.11000061035156,157.207275390625,10852900,PG
2021-12-17,160.66000366210938,161.72000122070312,157.30999755859375,157.4600067138672,153.64569091796875,24349400,PG
2021-12-20,156.60000610351562,158.4600067138672,156.57000732421875,157.86000061035156,154.03599548339844,9202600,PG
2021-12-21,157.64999389648438,158.14999389648438,156.7899932861328,157.75999450683594,153.93841552734375,6946000,PG
2021-12-22,157.77000427246094,159.5800018310547,157.27000427246094,159.32000732421875,155.4606475830078,6626300,PG
2021-12-23,159.5,160.9199981689453,159.44000244140625,160.10000610351562,156.22174072265625,5640900,PG
2021-12-27,160.6699981689453,161.99000549316406,160.61000061035156,161.97000122070312,158.04644775390625,4548600,PG
2021-12-28,161.9600067138672,163.3800048828125,161.94000244140625,162.83999633789062,158.89535522460938,5929400,PG
2021-12-29,163.2100067138672,164.97999572753906,163.0800018310547,164.19000244140625,160.212646484375,5346100,PG
2021-12-30,164.39999389648438,164.58999633789062,162.61000061035156,162.77000427246094,158.8270721435547,5911500,PG
2021-12-31,162.86000061035156,163.72999572753906,162.4600067138672,163.5800018310547,159.61744689941406,5327000,PG
2022-01-03,161.69000244140625,162.94000244140625,159.8800048828125,162.89999389648438,158.9539031982422,9317300,PG
2022-01-04,162.2899932861328,164.38999938964844,162.17999267578125,163.47000122070312,159.5100860595703,9253800,PG
2022-01-05,163.44000244140625,165.32000732421875,163.39999389648438,164.2100067138672,160.232177734375,9330200,PG
2022-01-06,164.33999633789062,165.1999969482422,162.61000061035156,162.8300018310547,158.88560485839844,7556000,PG
2022-01-07,163.1300048828125,163.52999877929688,161.9499969482422,162.74000549316406,158.7977752685547,6098500,PG
2022-01-10,162.50999450683594,163.1199951171875,160.1699981689453,160.52000427246094,156.63157653808594,8055000,PG
2022-01-11,160.22000122070312,160.22000122070312,156.91000366210938,158.66000366210938,154.81661987304688,11957900,PG
2022-01-12,158.25999450683594,159.36000061035156,157.8300018310547,159.00999450683594,155.1581268310547,7127500,PG
2022-01-13,159.30999755859375,159.4499969482422,157.77999877929688,158.2899932861328,154.45558166503906,6551000,PG
2022-01-14,158.07000732421875,160.49000549316406,157.55999755859375,159.80999755859375,155.93875122070312,10708000,PG
2022-01-18,158.52999877929688,158.52999877929688,156.0399932861328,156.72999572753906,152.93336486816406,10988400,PG
2022-01-19,157.61000061035156,164.19000244140625,156.97000122070312,162.0,158.07571411132812,14088300,PG
2022-01-20,160.1199951171875,164.3300018310547,160.1199951171875,162.0,158.92921447753906,10799100,PG
2022-01-21,163.0,165.35000610351562,162.10000610351562,162.6199951171875,159.5374755859375,10900400,PG
2022-01-24,163.42999267578125,164.1199951171875,158.72000122070312,161.3000030517578,158.2425079345703,14838100,PG
2022-01-25,160.4499969482422,161.3000030517578,157.88999938964844,159.5399932861328,156.51583862304688,9369600,PG
2022-01-26,157.33999633789062,159.57000732421875,156.3800048828125,158.14999389648438,155.1521759033203,10707100,PG
2022-01-27,158.72999572753906,161.35000610351562,158.5800018310547,159.1300048828125,156.11361694335938,9083000,PG
2022-01-28,158.61000061035156,160.9499969482422,157.32000732421875,160.5,157.4576416015625,9494200,PG
2022-01-31,159.35000610351562,160.64999389648438,158.8699951171875,160.4499969482422,157.40858459472656,8950100,PG
2022-02-01,160.7899932861328,161.3000030517578,157.72999572753906,159.74000549316406,156.71206665039062,6284100,PG
2022-02-02,160.13999938964844,162.83999633789062,159.47000122070312,162.60000610351562,159.51785278320312,7558800,PG
2022-02-03,161.97999572753906,164.97999572753906,161.6199951171875,164.13999938964844,161.0286407470703,10474500,PG
2022-02-04,163.1300048828125,164.49000549316406,161.41000366210938,161.52999877929688,158.4681396484375,8959900,PG
2022-02-07,161.8699951171875,162.25999450683594,159.6699981689453,160.32000732421875,157.2810821533203,6430500,PG
2022-02-08,161.1199951171875,161.27000427246094,159.64999389648438,159.9600067138672,156.9279022216797,5048700,PG
2022-02-09,160.36000061035156,160.63999938964844,159.27000427246094,159.60000610351562,156.57470703125,8077400,PG
2022-02-10,159.08999633789062,159.5,156.64999389648438,157.1699981689453,154.19076538085938,7033000,PG
2022-02-11,158.00999450683594,158.5800018310547,155.5800018310547,156.2899932861328,153.32745361328125,9341400,PG
2022-02-14,156.13999938964844,157.05999755859375,153.36000061035156,156.74000549316406,153.76893615722656,9472200,PG
2022-02-15,157.77000427246094,159.32000732421875,156.11000061035156,156.82000732421875,153.847412109375,6659200,PG
2022-02-16,156.8300018310547,158.77999877929688,156.27000427246094,158.00999450683594,155.01486206054688,9315700,PG
2022-02-17,158.3800048828125,160.3800048828125,157.35000610351562,159.82000732421875,156.79054260253906,7925500,PG
2022-02-18,159.5,161.05999755859375,158.82000732421875,159.89999389648438,156.86903381347656,8063200,PG
2022-02-22,160.11000061035156,160.8800048828125,156.66000366210938,157.92999267578125,154.9363555908203,8179500,PG
2022-02-23,158.3000030517578,158.60000610351562,155.60000610351562,155.9600067138672,153.0037078857422,6273000,PG
2022-02-24,155.63999938964844,155.97999572753906,150.55999755859375,151.75999450683594,148.88331604003906,13145100,PG
2022-02-25,152.3300018310547,158.94000244140625,152.25,158.24000549316406,155.24049377441406,8888800,PG
2022-02-28,156.2899932861328,157.19000244140625,153.82000732421875,155.88999938964844,152.93504333496094,8669200,PG
2022-03-01,154.30999755859375,155.39999389648438,152.33999633789062,153.30999755859375,150.4039306640625,8311900,PG
2022-03-02,152.9600067138672,155.0800018310547,152.60000610351562,153.7899932861328,150.87484741210938,6111300,PG
2022-03-03,153.77000427246094,155.86000061035156,153.77000427246094,154.36000061035156,151.4340362548828,7451200,PG
2022-03-04,153.1199951171875,155.35000610351562,152.5500030517578,155.13999938964844,152.1992645263672,8639100,PG
2022-03-07,154.49000549316406,154.52000427246094,151.13999938964844,152.83999633789062,149.94285583496094,8374500,PG
2022-03-08,152.17999267578125,152.9499969482422,146.5800018310547,146.7899932861328,144.0075225830078,9517200,PG
2022-03-09,148.8300018310547,150.47000122070312,147.80999755859375,148.77000427246094,145.9499969482422,7044100,PG
2022-03-10,147.8000030517578,148.27999877929688,143.94000244140625,144.94000244140625,142.19259643554688,9221000,PG
2022-03-11,145.39999389648438,146.16000366210938,143.02999877929688,143.22000122070312,140.5052032470703,7086100,PG
2022-03-14,144.4499969482422,146.0399932861328,143.35000610351562,145.0500030517578,142.30052185058594,7964600,PG
2022-03-15,147.00999450683594,150.5399932861328,146.88999938964844,150.27000427246094,147.42156982421875,9868400,PG
2022-03-16,150.6300048828125,151.7899932861328,148.0399932861328,149.75999450683594,146.9212188720703,6908900,PG
2022-03-17,149.99000549316406,150.47000122070312,148.5,150.22999572753906,147.38232421875,6003800,PG
2022-03-18,150.8699951171875,150.8699951171875,148.24000549316406,150.14999389648438,147.30381774902344,15570300,PG
2022-03-21,150.44000244140625,151.4199981689453,149.24000549316406,150.72000122070312,147.863037109375,6937500,PG
2022-03-22,153.42999267578125,153.60000610351562,150.52000427246094,151.8800048828125,149.0010528564453,7292100,PG
2022-03-23,152.1999969482422,153.00999450683594,150.69000244140625,150.82000732421875,147.96115112304688,5531900,PG
2022-03-24,150.88999938964844,151.55999755859375,150.16000366210938,151.0800018310547,148.21620178222656,4203100,PG
2022-03-25,151.6300048828125,153.9199981689453,151.50999450683594,152.8300018310547,149.9330596923828,5047700,PG
2022-03-28,153.63999938964844,153.89999389648438,152.6300048828125,153.8800048828125,150.96315002441406,4234000,PG
2022-03-29,155.3699951171875,156.47000122070312,154.02000427246094,155.4600067138672,152.51319885253906,5643400,PG
2022-03-30,152.5,154.42999267578125,151.94000244140625,154.38999938964844,151.46347045898438,5779300,PG
2022-03-31,154.10000610351562,154.33999633789062,152.39999389648438,152.8000030517578,149.90359497070312,7538600,PG
2022-04-01,153.52000427246094,155.4600067138672,152.05999755859375,155.08999633789062,152.15020751953125,5742600,PG
2022-04-04,153.80999755859375,154.35000610351562,151.25999450683594,154.0800018310547,151.1593475341797,5992000,PG
2022-04-05,153.61000061035156,157.3699951171875,153.5399932861328,154.6199951171875,151.68911743164062,7653000,PG
2022-04-06,154.4199981689453,157.2899932861328,153.94000244140625,156.8300018310547,153.8572235107422,8884700,PG
2022-04-07,157.8699951171875,159.38999938964844,156.97000122070312,158.86000061035156,155.84873962402344,6889700,PG
2022-04-08,159.6999969482422,160.52999877929688,158.9199981689453,160.10000610351562,157.0652313232422,6045400,PG
2022-04-11,159.9499969482422,161.2100067138672,158.6300048828125,159.49000549316406,156.466796875,6158400,PG
2022-04-12,159.30999755859375,160.6300048828125,158.6999969482422,159.00999450683594,155.99588012695312,7221500,PG
2022-04-13,159.0800018310547,160.41000366210938,158.7100067138672,159.4600067138672,156.4373779296875,5247700,PG
2022-04-14,159.97999572753906,160.3000030517578,158.4499969482422,158.57000732421875,155.56423950195312,7806500,PG
2022-04-18,158.47999572753906,158.97999572753906,156.52999877929688,157.05999755859375,154.08285522460938,6034500,PG
2022-04-19,156.77000427246094,160.02999877929688,156.3000030517578,159.41000366210938,156.38832092285156,7897000,PG
2022-04-20,160.5,164.47999572753906,160.0,163.64999389648438,160.5479278564453,10196100,PG
2022-04-21,163.82000732421875,164.89999389648438,162.42999267578125,162.61000061035156,160.4226531982422,9365700,PG
2022-04-22,163.24000549316406,163.52000427246094,160.91000366210938,161.25,159.08094787597656,9394600,PG
2022-04-25,161.6999969482422,163.2899932861328,159.8000030517578,162.5500030517578,160.36346435546875,6986800,PG
2022-04-26,162.67999267578125,163.63999938964844,159.75,159.7899932861328,157.6405792236328,7769500,PG
2022-04-27,160.2100067138672,161.4499969482422,159.11000061035156,159.36000061035156,157.21636962890625,6754900,PG
2022-04-28,160.5399932861328,163.7100067138672,159.27000427246094,163.41000366210938,161.21189880371094,9306800,PG
2022-04-29,162.47000122070312,162.9499969482422,160.1999969482422,160.5500030517578,158.39036560058594,10637000,PG
2022-05-02,161.60000610351562,162.0,156.19000244140625,158.3800048828125,156.2495574951172,10351600,PG
2022-05-03,158.22000122070312,158.99000549316406,155.00999450683594,156.2100067138672,154.10874938964844,10344000,PG
2022-05-04,155.8300018310547,157.5500030517578,155.14999389648438,157.36000061035156,155.2432861328125,7771000,PG
2022-05-05,156.3000030517578,157.2899932861328,153.13999938964844,154.4600067138672,152.38229370117188,8217100,PG
2022-05-06,154.77000427246094,156.24000549316406,153.8699951171875,156.0,153.9015655517578,7304800,PG
2022-05-09,153.9600067138672,156.75999450683594,152.75,155.61000061035156,153.51681518554688,8540800,PG
2022-05-10,155.5500030517578,156.6199951171875,153.94000244140625,154.7899932861328,152.7078399658203,7447400,PG
2022-05-11,154.02999877929688,155.89999389648438,152.35000610351562,152.61000061035156,150.55715942382812,7692200,PG
2022-05-12,153.52000427246094,153.61000061035156,149.8800048828125,151.99000549316406,149.94552612304688,9600800,PG
2022-05-13,152.5800018310547,153.72999572753906,150.4199981689453,153.6199951171875,151.55357360839844,5675500,PG
2022-05-16,153.47000122070312,155.89999389648438,152.02999877929688,155.1199951171875,153.0334014892578,5971000,PG
2022-05-17,155.1300048828125,156.75,153.07000732421875,154.67999267578125,152.59930419921875,6509100,PG
2022-05-18,154.6699981689453,154.75999450683594,144.5399932861328,145.0399932861328,143.0889892578125,9670700,PG
2022-05-19,143.41000366210938,143.4199981689453,140.60000610351562,141.6999969482422,139.79393005371094,9694100,PG
2022-05-20,142.14999389648438,142.4499969482422,139.17999267578125,141.7899932861328,139.88270568847656,7786900,PG
2022-05-23,142.83999633789062,145.6300048828125,142.0800018310547,145.0500030517578,143.09886169433594,7134500,PG
2022-05-24,144.88999938964844,147.94000244140625,144.82000732421875,147.6300048828125,145.6441650390625,7207400,PG
2022-05-25,147.11000061035156,147.13999938964844,143.5,145.2100067138672,143.2567138671875,8217800,PG
2022-05-26,146.47999572753906,147.3800048828125,145.0399932861328,146.47999572753906,144.50961303710938,5702600,PG
2022-05-27,146.97000122070312,148.72000122070312,146.6300048828125,148.72000122070312,146.71949768066406,6028800,PG
2022-05-31,147.2899932861328,148.99000549316406,146.16000366210938,147.8800048828125,145.89080810546875,12416700,PG
2022-06-01,148.0,148.1199951171875,144.7100067138672,145.63999938964844,143.68092346191406,7036000,PG
2022-06-02,145.97000122070312,147.25999450683594,142.6300048828125,147.2100067138672,145.2298126220703,6479800,PG
2022-06-03,146.36000061035156,147.2100067138672,145.1199951171875,145.88999938964844,143.9275665283203,4720700,PG
2022-06-06,147.3699951171875,147.63999938964844,144.58999633789062,145.32000732421875,143.365234375,4751100,PG
2022-06-07,143.6699981689453,147.17999267578125,143.42999267578125,146.94000244140625,144.96343994140625,4918600,PG
2022-06-08,146.3000030517578,146.42999267578125,144.99000549316406,145.11000061035156,143.15805053710938,4369600,PG
2022-06-09,145.41000366210938,146.88999938964844,142.33999633789062,142.49000549316406,140.57330322265625,4625700,PG
2022-06-10,140.88999938964844,143.14999389648438,139.4499969482422,141.9499969482422,140.04055786132812,6630800,PG
2022-06-13,139.5,140.49000549316406,137.6300048828125,138.14999389648438,136.2916717529297,8549500,PG
2022-06-14,137.50999450683594,137.5800018310547,132.5399932861328,133.83999633789062,132.03965759277344,9980200,PG
2022-06-15,134.44000244140625,134.89999389648438,129.5,132.50999450683594,130.7275390625,12178100,PG
2022-06-16,131.02999877929688,135.07000732421875,130.60000610351562,133.32000732421875,131.5266571044922,9683300,PG
2022-06-17,132.55999755859375,134.25999450683594,131.42999267578125,132.36000061035156,130.57955932617188,17113300,PG
2022-06-21,134.6199951171875,137.0,133.42999267578125,136.3699951171875,134.53562927246094,9017000,PG
2022-06-22,135.67999267578125,139.69000244140625,135.6699981689453,138.5,136.63697814941406,8374500,PG
2022-06-23,139.0500030517578,142.47999572753906,138.89999389648438,142.3000030517578,140.3858642578125,6418300,PG
2022-06-24,144.1999969482422,145.24000549316406,143.1199951171875,144.35000610351562,142.4082794189453,19440600,PG
2022-06-27,144.1199951171875,144.75999450683594,142.7100067138672,143.25,141.3230743408203,5618500,PG
2022-06-28,143.5399932861328,144.08999633789062,140.5800018310547,140.9199981689453,139.0244140625,6077300,PG
2022-06-29,141.60000610351562,142.86000061035156,141.14999389648438,142.1999969482422,140.28720092773438,5174600,PG
2022-06-30,141.69000244140625,144.44000244140625,141.22999572753906,143.7899932861328,141.85580444335938,7410100,PG
2022-07-01,144.24000549316406,146.25,143.39999389648438,146.11000061035156,144.1446075439453,5937200,PG
2022-07-05,144.5800018310547,146.10000610351562,142.5399932861328,144.6999969482422,142.75355529785156,5760900,PG
2022-07-06,145.50999450683594,147.49000549316406,144.97000122070312,146.0500030517578,144.08541870117188,5485200,PG
2022-07-07,145.2899932861328,146.19000244140625,144.60000610351562,146.0,144.0360870361328,6623400,PG
2022-07-08,145.99000549316406,146.80999755859375,144.57000732421875,145.02000427246094,143.06927490234375,4294200,PG
2022-07-11,145.14999389648438,146.5800018310547,144.67999267578125,146.0399932861328,144.07554626464844,5482900,PG
2022-07-12,145.86000061035156,146.9199981689453,144.3699951171875,144.75,142.80288696289062,5204400,PG
2022-07-13,144.41000366210938,146.9600067138672,144.2100067138672,145.6999969482422,143.74012756347656,5075600,PG
2022-07-14,143.75999450683594,145.52999877929688,143.47000122070312,145.27000427246094,143.31590270996094,4867000,PG
2022-07-15,145.33999633789062,145.6999969482422,144.10000610351562,145.07000732421875,143.1186065673828,6264600,PG
2022-07-18,144.94000244140625,145.08999633789062,143.1699981689453,143.30999755859375,141.38226318359375,6047500,PG
2022-07-19,144.57000732421875,145.00999450683594,143.63999938964844,144.0399932861328,142.10243225097656,5943600,PG
2022-07-20,144.0,144.22000122070312,140.63999938964844,141.5500030517578,139.64593505859375,8635300,PG
2022-07-21,140.60000610351562,141.36000061035156,138.9499969482422,140.77000427246094,139.7779998779297,8310200,PG
2022-07-22,140.75999450683594,143.1699981689453,140.6699981689453,143.02000427246094,142.01214599609375,5292700,PG
2022-07-25,142.8000030517578,144.4199981689453,142.52999877929688,143.99000549316406,142.97531127929688,5262100,PG
2022-07-26,142.69000244140625,144.49000549316406,141.7100067138672,144.27000427246094,143.2533416748047,5375700,PG
2022-07-27,143.8800048828125,146.2100067138672,143.52999877929688,145.63999938964844,144.61367797851562,5500000,PG
2022-07-28,146.13999938964844,148.61000061035156,145.0800018310547,148.05999755859375,147.01663208007812,7115700,PG
